ratingId,tmdbId,title,genres_str,genre_list,avg_rating,num_ratings
82461,20526,TRON: Legacy,Adventure|Action|Science Fiction,"['Adventure', 'Action', 'Science Fiction']",3.13,228
6383,584,2 Fast 2 Furious,Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",2.45,234
81229,39514,RED,Action|Adventure|Comedy|Crime|Thriller,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",3.48,233
3186,3558,"Girl, Interrupted",Drama,['Drama'],3.45,234
3825,6282,Coyote Ugly,Comedy,['Comedy'],2.59,278
6565,4464,Seabiscuit,Drama|History,"['Drama', 'History']",3.37,242
2471,9396,Crocodile Dundee II,Adventure|Comedy,"['Adventure', 'Comedy']",2.59,225
2402,1369,Rambo: First Blood Part II,Action|Adventure|Thriller|War,"['Action', 'Adventure', 'Thriller', 'War']",3.02,220
5015,1365,Monster's Ball,Drama|Romance,"['Drama', 'Romance']",3.45,237
37733,59,A History of Violence,Drama|Thriller|Crime,"['Drama', 'Thriller', 'Crime']",3.57,285
4023,5994,The Family Man,Comedy|Drama|Romance|Fantasy,"['Comedy', 'Drama', 'Romance', 'Fantasy']",3.22,226
103253,68724,Elysium,Science Fiction|Action|Drama|Thriller,"['Science Fiction', 'Action', 'Drama', 'Thriller']",3.17,235
382,10395,Wolf,Fantasy,['Fantasy'],2.85,182
4865,768,From Hell,Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",3.26,259
79,9623,The Juror,Drama|Thriller,"['Drama', 'Thriller']",2.54,99
3104,9013,Midnight Run,Adventure|Comedy|Crime,"['Adventure', 'Comedy', 'Crime']",3.75,183
2528,10803,Logan's Run,Adventure|Action|Romance|Science Fiction,"['Adventure', 'Action', 'Romance', 'Science Fiction']",3.28,168
1283,288,High Noon,Western,['Western'],4.0,189
880,9306,The Island of Dr. Moreau,Fantasy|Horror|Science Fiction,"['Fantasy', 'Horror', 'Science Fiction']",2.32,171
117176,266856,The Theory of Everything,Drama|Romance,"['Drama', 'Romance']",3.66,185
4069,2018,The Wedding Planner,Comedy,['Comedy'],2.42,219
8958,1677,Ray,Drama|Music,"['Drama', 'Music']",3.62,254
3869,37137,The Naked Gun 2½: The Smell of Fear,Comedy|Crime,"['Comedy', 'Crime']",3.19,252
31878,9470,Kung Fu Hustle,Action|Comedy|Crime|Fantasy,"['Action', 'Comedy', 'Crime', 'Fantasy']",3.68,241
4700,9880,The Princess Diaries,Comedy|Family|Romance,"['Comedy', 'Family', 'Romance']",2.92,202
112175,82702,How to Train Your Dragon 2,Fantasy|Action|Adventure|Animation|Comedy|Family,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",3.59,182
374,11011,Ri¢hie Ri¢h,Comedy|Family,"['Comedy', 'Family']",2.21,178
2991,253,Live and Let Die,Adventure|Action|Thriller,"['Adventure', 'Action', 'Thriller']",3.4,208
103042,49521,Man of Steel,Action|Adventure|Fantasy|Science Fiction,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",3.06,240
1894,6068,Six Days Seven Nights,Action|Adventure|Comedy|Romance,"['Action', 'Adventure', 'Comedy', 'Romance']",2.75,228
5617,11013,Secretary,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.64,206
8810,395,AVP: Alien vs. Predator,Adventure|Science Fiction|Action,"['Adventure', 'Science Fiction', 'Action']",2.62,259
928,223,Rebecca,Drama|Mystery,"['Drama', 'Mystery']",3.93,157
1125,11843,The Return of the Pink Panther,Comedy,['Comedy'],3.48,160
46530,1452,Superman Returns,Adventure|Fantasy|Action|Science Fiction,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",2.83,280
6957,10147,Bad Santa,Drama|Comedy|Crime,"['Drama', 'Comedy', 'Crime']",3.34,268
112623,119450,Dawn of the Planet of the Apes,Science Fiction|Action|Drama|Thriller,"['Science Fiction', 'Action', 'Drama', 'Thriller']",3.44,219
2840,10307,Stigmata,Horror,['Horror'],2.87,195
3462,3082,Modern Times,Drama|Comedy,"['Drama', 'Comedy']",3.96,150
111360,240832,Lucy,Action|Science Fiction,"['Action', 'Science Fiction']",2.99,215
2803,9944,The Pelican Brief,Drama|Mystery|Thriller|Crime,"['Drama', 'Mystery', 'Thriller', 'Crime']",3.14,240
58803,8065,21,Drama|Crime,"['Drama', 'Crime']",3.29,197
87869,51540,Horrible Bosses,Comedy|Crime,"['Comedy', 'Crime']",3.09,225
89864,40807,50/50,Comedy|Drama,"['Comedy', 'Drama']",3.65,198
44022,950,Ice Age: The Meltdown,Animation|Family|Comedy|Adventure,"['Animation', 'Family', 'Comedy', 'Adventure']",3.02,233
8638,80,Before Sunset,Drama|Romance,"['Drama', 'Romance']",3.86,194
84954,38050,The Adjustment Bureau,Science Fiction|Thriller|Romance,"['Science Fiction', 'Thriller', 'Romance']",3.42,221
1589,2142,Cop Land,Action|Crime|Drama,"['Action', 'Crime', 'Drama']",3.2,206
4388,4248,Scary Movie 2,Comedy,['Comedy'],2.27,248
1619,978,Seven Years in Tibet,Adventure|Drama|History,"['Adventure', 'Drama', 'History']",3.29,218
104374,122906,About Time,Comedy|Drama|Science Fiction,"['Comedy', 'Drama', 'Science Fiction']",3.74,176
114180,198663,The Maze Runner,Action|Mystery|Science Fiction|Thriller,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",3.14,191
8983,9550,House of Flying Daggers,Adventure|Drama|Action|Romance,"['Adventure', 'Drama', 'Action', 'Romance']",3.69,236
1959,606,Out of Africa,Drama,['Drama'],3.54,136
1049,10586,The Ghost and the Darkness,Adventure,['Adventure'],3.23,165
3638,698,Moonraker,Action|Adventure|Thriller|Science Fiction,"['Action', 'Adventure', 'Thriller', 'Science Fiction']",3.04,216
1416,8818,Evita,History|Drama|Music,"['History', 'Drama', 'Music']",2.85,149
3968,1636,Bedazzled,Fantasy|Comedy|Romance,"['Fantasy', 'Comedy', 'Romance']",2.81,241
175,9344,Kids,Drama|Crime,"['Drama', 'Crime']",3.51,163
105504,109424,Captain Phillips,Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",3.63,215
1227,311,Once Upon a Time in America,Drama|Crime,"['Drama', 'Crime']",3.95,195
57640,11253,Hellboy II: The Golden Army,Adventure|Fantasy|Science Fiction,"['Adventure', 'Fantasy', 'Science Fiction']",3.25,237
383,12160,Wyatt Earp,Drama|Action|Western,"['Drama', 'Action', 'Western']",3.01,150
1687,4824,The Jackal,Action|Thriller|Adventure|Crime,"['Action', 'Thriller', 'Adventure', 'Crime']",3.14,237
55118,2252,Eastern Promises,Thriller|Crime|Mystery,"['Thriller', 'Crime', 'Mystery']",3.77,232
519,5550,RoboCop 3,Action|Adventure|Crime|Science Fiction|Thriller,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",2.02,166
3534,10468,28 Days,Comedy|Drama,"['Comedy', 'Drama']",2.92,185
80489,23168,The Town,Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",3.67,217
1883,9452,Bulworth,Comedy|Drama,"['Comedy', 'Drama']",3.27,172
2642,9531,Superman III,Comedy|Action|Adventure|Fantasy|Science Fiction,"['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",2.4,206
107406,110415,Snowpiercer,Action|Science Fiction|Drama,"['Action', 'Science Fiction', 'Drama']",3.44,209
51935,7485,Shooter,Action|Drama|Mystery|Thriller|Crime,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",3.4,231
41285,116,Match Point,Drama|Thriller|Crime|Romance,"['Drama', 'Thriller', 'Crime', 'Romance']",3.65,207
52328,1272,Sunshine,Science Fiction|Thriller,"['Science Fiction', 'Thriller']",3.55,236
3984,681,Diamonds Are Forever,Adventure|Action|Thriller,"['Adventure', 'Action', 'Thriller']",3.41,212
102407,64682,The Great Gatsby,Drama|Romance,"['Drama', 'Romance']",3.36,176
1688,9444,Anastasia,Animation|Family,"['Animation', 'Family']",3.27,195
87306,37686,Super 8,Thriller|Science Fiction|Mystery,"['Thriller', 'Science Fiction', 'Mystery']",3.51,238
81932,45317,The Fighter,Drama,['Drama'],3.7,231
8981,2288,Closer,Drama|Romance,"['Drama', 'Romance']",3.49,231
836,12123,Chain Reaction,Action|Drama|Science Fiction|Thriller,"['Action', 'Drama', 'Science Fiction', 'Thriller']",2.49,165
2004,928,Gremlins 2: The New Batch,Comedy|Horror|Fantasy,"['Comedy', 'Horror', 'Fantasy']",2.77,238
53121,810,Shrek the Third,Fantasy|Adventure|Animation|Comedy|Family,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",2.64,203
1693,11831,Amistad,Drama|History|Mystery,"['Drama', 'History', 'Mystery']",3.48,189
4161,6073,The Mexican,Action|Comedy|Crime|Romance,"['Action', 'Comedy', 'Crime', 'Romance']",2.86,204
7325,9384,Starsky & Hutch,Comedy|Crime,"['Comedy', 'Crime']",2.74,266
3298,14181,Boiler Room,Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",3.39,190
140,9302,Up Close & Personal,Drama|Romance,"['Drama', 'Romance']",2.91,75
4448,11371,The Score,Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",3.32,224
48043,1381,The Fountain,Drama|Adventure|Science Fiction|Romance,"['Drama', 'Adventure', 'Science Fiction', 'Romance']",3.42,220
3730,592,The Conversation,Crime|Drama|Mystery,"['Crime', 'Drama', 'Mystery']",3.87,184
1702,9574,Flubber,Comedy|Family|Science Fiction,"['Comedy', 'Family', 'Science Fiction']",2.38,212
5620,11529,Sweet Home Alabama,Comedy|Romance,"['Comedy', 'Romance']",2.97,208
2126,8688,Snake Eyes,Crime|Mystery,"['Crime', 'Mystery']",2.74,204
69406,18240,The Proposal,Comedy|Romance|Drama,"['Comedy', 'Romance', 'Drama']",3.22,194
4084,96,Beverly Hills Cop II,Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",3.09,237
2082,10414,The Mighty Ducks,Comedy|Family,"['Comedy', 'Family']",2.86,204
27904,3509,A Scanner Darkly,Animation|Science Fiction|Thriller,"['Animation', 'Science Fiction', 'Thriller']",3.58,202
6564,1996,Lara Croft Tomb Raider: The Cradle of Life,Action|Adventure|Fantasy|Thriller,"['Action', 'Adventure', 'Fantasy', 'Thriller']",2.58,254
534,10445,Shadowlands,Drama|Romance,"['Drama', 'Romance']",3.62,106
6548,8961,Bad Boys II,Adventure|Action|Comedy|Thriller|Crime,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",3.01,246
101,13685,Bottle Rocket,Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']",3.59,165
3328,4816,Ghost Dog: The Way of the Samurai,Crime|Drama,"['Crime', 'Drama']",3.82,178
103335,93456,Despicable Me 2,Animation|Comedy|Family,"['Animation', 'Comedy', 'Family']",3.35,191
5992,590,The Hours,Drama,['Drama'],3.44,193
2719,11618,The Haunting,Horror|Thriller|Fantasy|Mystery,"['Horror', 'Thriller', 'Fantasy', 'Mystery']",2.4,173
2318,10683,Happiness,Comedy|Drama,"['Comedy', 'Drama']",3.8,175
2993,660,Thunderball,Adventure|Action|Thriller,"['Adventure', 'Action', 'Thriller']",3.47,202
3156,2277,Bicentennial Man,Comedy|Science Fiction,"['Comedy', 'Science Fiction']",3.16,203
4823,9778,Serendipity,Comedy|Romance,"['Comedy', 'Romance']",3.13,186
8914,14337,Primer,Science Fiction|Drama|Thriller,"['Science Fiction', 'Drama', 'Thriller']",3.68,195
68791,534,Terminator Salvation,Action|Science Fiction|Thriller,"['Action', 'Science Fiction', 'Thriller']",2.93,235
3893,10480,Nurse Betty,Comedy|Crime|Thriller,"['Comedy', 'Crime', 'Thriller']",3.02,178
1620,9437,Kiss the Girls,Drama|Mystery|Thriller|Crime,"['Drama', 'Mystery', 'Thriller', 'Crime']",3.18,210
6593,10330,Freaky Friday,Comedy,['Comedy'],2.88,188
139644,273481,Sicario,Action|Crime|Drama|Mystery|Thriller,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",3.78,188
1711,8197,Midnight in the Garden of Good and Evil,Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.1,178
48304,1579,Apocalypto,Action|Adventure|Drama|Thriller,"['Action', 'Adventure', 'Drama', 'Thriller']",3.61,215
3635,691,The Spy Who Loved Me,Adventure|Action|Thriller,"['Adventure', 'Action', 'Thriller']",3.51,190
5449,2022,Mr. Deeds,Comedy|Romance,"['Comedy', 'Romance']",2.7,240
338,9271,Virtuosity,Action|Crime|Science Fiction|Thriller,"['Action', 'Crime', 'Science Fiction', 'Thriller']",2.86,126
103141,62211,Monsters University,Animation|Family,"['Animation', 'Family']",3.32,180
7318,615,The Passion of the Christ,Drama,['Drama'],3.12,247
1388,579,Jaws 2,Horror|Thriller,"['Horror', 'Thriller']",2.6,197
1224,10705,Henry V,War|Drama|History|Action|Romance,"['War', 'Drama', 'History', 'Action', 'Romance']",3.82,125
3246,1883,Malcolm X,Drama|History,"['Drama', 'History']",3.82,177
2841,11601,Stir of Echoes,Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",3.44,190
7160,504,Monster,Crime|Drama,"['Crime', 'Drama']",3.48,217
905,3078,It Happened One Night,Comedy|Romance,"['Comedy', 'Romance']",4.01,130
58025,8247,Jumper,Adventure|Fantasy|Science Fiction,"['Adventure', 'Fantasy', 'Science Fiction']",2.89,236
2805,10154,Mickey Blue Eyes,Comedy|Crime|Romance,"['Comedy', 'Crime', 'Romance']",2.79,165
2301,10156,History of the World: Part I,Comedy,['Comedy'],3.32,187
3178,10400,The Hurricane,Drama,['Drama'],3.56,196
2297,12159,What Dreams May Come,Drama|Fantasy|Romance,"['Drama', 'Fantasy', 'Romance']",3.13,194
3468,990,The Hustler,Drama,['Drama'],4.03,163
69,10634,Friday,Comedy,['Comedy'],3.39,179
3910,16,Dancer in the Dark,Drama|Crime|Music,"['Drama', 'Crime', 'Music']",3.79,151
36517,1985,The Constant Gardener,Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",3.51,216
3593,5491,Battlefield Earth,Action|Science Fiction|War,"['Action', 'Science Fiction', 'War']",1.58,202
41,31174,Richard III,Drama|War,"['Drama', 'War']",3.67,102
1614,10806,In & Out,Comedy|Romance,"['Comedy', 'Romance']",3.0,172
69526,8373,Transformers: Revenge of the Fallen,Science Fiction|Action|Adventure,"['Science Fiction', 'Action', 'Adventure']",2.52,221
106916,168672,American Hustle,Drama|Crime,"['Drama', 'Crime']",3.45,196
114662,190859,American Sniper,War|Action,"['War', 'Action']",3.37,173
412,10436,The Age of Innocence,Drama|Romance,"['Drama', 'Romance']",3.51,112
3267,9367,El Mariachi,Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",3.54,179
90866,44826,Hugo,Adventure|Drama|Family,"['Adventure', 'Drama', 'Family']",3.29,202
5171,2135,The Time Machine,Science Fiction|Adventure|Action,"['Science Fiction', 'Adventure', 'Action']",2.85,246
115210,228150,Fury,War|Drama|Action,"['War', 'Drama', 'Action']",3.51,188
3452,2085,Romeo Must Die,Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",2.9,205
1588,10603,George of the Jungle,Adventure|Comedy|Family|Romance,"['Adventure', 'Comedy', 'Family', 'Romance']",2.5,195
1834,29193,The Spanish Prisoner,Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.78,146
2338,3600,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",2.0,202
37741,398,Capote,Crime|Drama,"['Crime', 'Drama']",3.67,220
2989,699,For Your Eyes Only,Adventure|Action|Thriller,"['Adventure', 'Action', 'Thriller']",3.46,182
2333,3033,Gods and Monsters,Drama,['Drama'],3.75,144
86833,55721,Bridesmaids,Comedy|Romance,"['Comedy', 'Romance']",3.39,187
2505,8224,8MM,Thriller|Crime|Mystery,"['Thriller', 'Crime', 'Mystery']",2.9,217
79293,27576,Salt,Action|Mystery|Thriller,"['Action', 'Mystery', 'Thriller']",3.1,201
5785,9012,Jackass: The Movie,Documentary|Comedy,"['Documentary', 'Comedy']",2.87,223
3744,479,Shaft,Action|Adventure|Crime|Thriller,"['Action', 'Adventure', 'Crime', 'Thriller']",2.83,208
1956,16619,Ordinary People,Drama,['Drama'],3.8,137
39292,3291,"Good Night, and Good Luck.",Drama|History,"['Drama', 'History']",3.72,196
2990,709,Licence to Kill,Adventure|Action|Thriller,"['Adventure', 'Action', 'Thriller']",3.14,182
86911,45243,The Hangover Part II,Comedy,['Comedy'],2.83,197
2672,1090,The Thirteenth Floor,Thriller|Science Fiction|Mystery,"['Thriller', 'Science Fiction', 'Mystery']",3.29,157
477,15765,What's Love Got to Do with It,Drama|Music,"['Drama', 'Music']",3.41,88
64716,11321,Seven Pounds,Drama,['Drama'],3.57,174
3159,49948,Fantasia 2000,Animation|Family|Music,"['Animation', 'Family', 'Music']",3.52,159
4728,9896,Rat Race,Adventure|Comedy,"['Adventure', 'Comedy']",2.94,196
23,9691,Assassins,Action|Adventure|Crime|Thriller,"['Action', 'Adventure', 'Crime', 'Thriller']",2.85,148
39446,215,Saw II,Horror,['Horror'],2.91,191
60756,12133,Step Brothers,Comedy,['Comedy'],3.33,195
68554,13448,Angels & Demons,Thriller|Mystery,"['Thriller', 'Mystery']",3.13,196
144,16388,The Brothers McMullen,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.19,107
56587,7350,The Bucket List,Drama|Comedy,"['Drama', 'Comedy']",3.44,197
2720,332,Inspector Gadget,Action|Adventure|Comedy|Family,"['Action', 'Adventure', 'Comedy', 'Family']",2.0,180
2863,704,A Hard Day's Night,Comedy|Music,"['Comedy', 'Music']",3.7,138
46970,9718,Talladega Nights: The Ballad of Ricky Bobby,Comedy,['Comedy'],3.05,220
8910,1599,I Heart Huckabees,Comedy|Romance,"['Comedy', 'Romance']",3.41,191
135133,131634,The Hunger Games: Mockingjay - Part 2,Action|Adventure|Science Fiction,"['Action', 'Adventure', 'Science Fiction']",3.23,179
3979,9678,Little Nicky,Comedy|Fantasy|Romance,"['Comedy', 'Fantasy', 'Romance']",2.3,216
111781,177677,Mission: Impossible - Rogue Nation,Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",3.43,184
5400,4614,The Sum of All Fears,Thriller|Action|Drama,"['Thriller', 'Action', 'Drama']",3.08,216
3355,622,The Ninth Gate,Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",3.06,229
5014,10950,I Am Sam,Drama,['Drama'],3.31,200
5110,39939,Super Troopers,Comedy|Crime|Mystery,"['Comedy', 'Crime', 'Mystery']",3.42,205
6796,650,Boyz n the Hood,Crime|Drama,"['Crime', 'Drama']",3.71,172
53953,3021,1408,Horror|Thriller,"['Horror', 'Thriller']",3.23,201
3536,4967,Keeping the Faith,Comedy,['Comedy'],3.13,192
47997,7512,Idiocracy,Adventure|Comedy|Science Fiction,"['Adventure', 'Comedy', 'Science Fiction']",3.34,201
3639,682,The Man with the Golden Gun,Adventure|Action|Thriller,"['Adventure', 'Action', 'Thriller']",3.44,181
3173,9563,Any Given Sunday,Drama,['Drama'],3.12,206
33162,1495,Kingdom of Heaven,Drama|Action|Adventure|History|War,"['Drama', 'Action', 'Adventure', 'History', 'War']",3.28,238
27831,4836,Layer Cake,Drama|Thriller|Crime,"['Drama', 'Thriller', 'Crime']",3.63,199
55276,4566,Michael Clayton,Drama|Mystery|Crime,"['Drama', 'Mystery', 'Crime']",3.61,202
5944,201,Star Trek: Nemesis,Science Fiction|Action|Adventure|Thriller,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",3.0,210
108190,157350,Divergent,Adventure|Action|Science Fiction,"['Adventure', 'Action', 'Science Fiction']",3.1,177
7162,2289,Cold Mountain,Drama,['Drama'],3.39,213
4639,11467,America's Sweethearts,Comedy|Romance,"['Comedy', 'Romance']",2.72,174
86,10534,White Squall,Action|Drama,"['Action', 'Drama']",3.39,88
1920,11551,Small Soldiers,Comedy|Adventure|Fantasy|Science Fiction|Action,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']",2.8,192
5152,10590,We Were Soldiers,Action|History|War,"['Action', 'History', 'War']",3.46,210
40278,25,Jarhead,Drama|War,"['Drama', 'War']",3.34,226
4008,2604,Born on the Fourth of July,Drama|War,"['Drama', 'War']",3.5,159
6709,1428,Once Upon a Time in Mexico,Action,['Action'],3.06,218
63876,10139,Milk,History|Drama,"['History', 'Drama']",3.67,177
67087,16538,"I Love You, Man",Comedy,['Comedy'],3.38,171
49286,1581,The Holiday,Comedy|Romance,"['Comedy', 'Romance']",3.33,159
6620,2771,American Splendor,Comedy|Drama,"['Comedy', 'Drama']",3.74,188
7347,1586,Secret Window,Thriller|Mystery,"['Thriller', 'Mystery']",3.12,221
56152,4523,Enchanted,Comedy|Family|Fantasy|Romance,"['Comedy', 'Family', 'Fantasy', 'Romance']",3.37,185
96588,114150,Pitch Perfect,Comedy|Music|Romance,"['Comedy', 'Music', 'Romance']",3.36,152
3980,11978,Men of Honor,Drama,['Drama'],3.38,185
20,11517,Money Train,Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",2.65,129
140174,264644,Room,Drama|Thriller,"['Drama', 'Thriller']",3.93,146
112290,85350,Boyhood,Drama,['Drama'],3.76,169
4366,10865,Atlantis: The Lost Empire,Animation|Family|Adventure|Science Fiction,"['Animation', 'Family', 'Adventure', 'Science Fiction']",3.14,184
42738,834,Underworld: Evolution,Fantasy|Action|Science Fiction|Thriller,"['Fantasy', 'Action', 'Science Fiction', 'Thriller']",3.11,206
2496,11622,Blast from the Past,Comedy|Romance,"['Comedy', 'Romance']",3.16,176
7173,5966,Along Came Polly,Comedy|Romance,"['Comedy', 'Romance']",2.89,207
2735,10136,The Golden Child,Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']",2.86,176
4992,11232,Kate & Leopold,Comedy|Fantasy|Romance|Science Fiction,"['Comedy', 'Fantasy', 'Romance', 'Science Fiction']",3.06,186
112138,187017,22 Jump Street,Crime|Comedy|Action,"['Crime', 'Comedy', 'Action']",3.25,192
1359,9279,Jingle All the Way,Family|Comedy,"['Family', 'Comedy']",2.28,182
143385,296098,Bridge of Spies,Thriller|Drama,"['Thriller', 'Drama']",3.73,165
4980,1649,Bill & Ted's Bogus Journey,Adventure|Comedy|Family|Fantasy|Science Fiction,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",2.92,195
1616,6623,The Peacemaker,Action|Thriller,"['Action', 'Thriller']",2.85,176
100,11062,City Hall,Drama|Thriller,"['Drama', 'Thriller']",3.04,82
3686,1551,Flatliners,Drama|Horror|Science Fiction|Thriller,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",3.1,188
56145,5876,The Mist,Science Fiction|Horror|Thriller,"['Science Fiction', 'Horror', 'Thriller']",3.48,186
1672,11975,The Rainmaker,Drama|Crime|Thriller,"['Drama', 'Crime', 'Thriller']",3.43,163
106002,80274,Ender's Game,Science Fiction|Action|Adventure,"['Science Fiction', 'Action', 'Adventure']",3.27,179
2713,9825,Lake Placid,Horror|Comedy|Action|Science Fiction|Thriller,"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",2.44,178
8861,1577,Resident Evil: Apocalypse,Horror|Action|Science Fiction,"['Horror', 'Action', 'Science Fiction']",2.84,196
6773,9662,The Triplets of Belleville,Adventure|Animation|Comedy|Drama,"['Adventure', 'Animation', 'Comedy', 'Drama']",3.83,145
2966,404,The Straight Story,Drama,['Drama'],3.91,144
53464,1979,Fantastic 4: Rise of the Silver Surfer,Adventure|Fantasy|Action|Thriller,"['Adventure', 'Fantasy', 'Action', 'Thriller']",2.48,207
7004,951,Kindergarten Cop,Comedy,['Comedy'],2.73,216
8865,5137,Sky Captain and the World of Tomorrow,Mystery|Action|Thriller|Science Fiction|Adventure,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']",2.92,210
4623,9942,Major League,Comedy,['Comedy'],3.45,186
2404,1370,Rambo III,Action|Adventure|Thriller|War,"['Action', 'Adventure', 'Thriller', 'War']",2.59,180
84944,44896,Rango,Animation|Comedy|Family|Western|Adventure,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",3.21,201
1135,10765,Private Benjamin,Comedy,['Comedy'],3.06,154
3146,10402,Deuce Bigalow: Male Gigolo,Comedy,['Comedy'],2.54,193
2567,11374,Edtv,Comedy,['Comedy'],2.87,157
5463,6278,Reign of Fire,Adventure|Action|Fantasy,"['Adventure', 'Action', 'Fantasy']",2.97,231
2598,12596,Pushing Tin,Comedy|Drama,"['Comedy', 'Drama']",2.83,143
6867,2056,The Station Agent,Drama|Comedy,"['Drama', 'Comedy']",3.79,173
7149,6964,Something's Gotta Give,Drama|Comedy|Romance,"['Drama', 'Comedy', 'Romance']",3.32,191
1810,9440,Primary Colors,Comedy|Drama,"['Comedy', 'Drama']",3.42,154
2433,9422,A Civil Action,Drama,['Drama'],3.35,137
79695,27578,The Expendables,Thriller|Adventure|Action,"['Thriller', 'Adventure', 'Action']",2.79,212
152077,333371,10 Cloverfield Lane,Thriller|Science Fiction|Drama,"['Thriller', 'Science Fiction', 'Drama']",3.55,162
6156,6038,Shanghai Knights,Action|Adventure|Comedy|Western,"['Action', 'Adventure', 'Comedy', 'Western']",2.91,200
2942,535,Flashdance,Drama|Music|Romance,"['Drama', 'Music', 'Romance']",2.87,149
3258,9374,Death Becomes Her,Fantasy|Comedy,"['Fantasy', 'Comedy']",2.95,177
47200,1948,Crank,Action|Thriller|Crime,"['Action', 'Thriller', 'Crime']",3.31,202
45728,2295,Clerks II,Comedy,['Comedy'],3.37,200
533,8850,The Shadow,Adventure|Fantasy|Action|Thriller|Science Fiction,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",2.82,129
3981,8870,Red Planet,Thriller|Action|Science Fiction,"['Thriller', 'Action', 'Science Fiction']",2.71,165
5313,9334,The Scorpion King,Action|Fantasy|Adventure,"['Action', 'Fantasy', 'Adventure']",2.53,212
106918,116745,The Secret Life of Walter Mitty,Adventure|Comedy|Drama|Fantasy,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",3.42,172
2513,8913,Pet Sematary,Drama|Horror,"['Drama', 'Horror']",3.02,170
2118,11336,The Dead Zone,Horror|Science Fiction|Thriller,"['Horror', 'Science Fiction', 'Thriller']",3.55,168
3791,1788,Footloose,Drama|Family|Music|Romance,"['Drama', 'Family', 'Music', 'Romance']",2.88,169
2450,10658,Howard the Duck,Comedy|Fantasy|Science Fiction,"['Comedy', 'Fantasy', 'Science Fiction']",2.16,180
40583,231,Syriana,Drama|Thriller,"['Drama', 'Thriller']",3.37,197
122,11066,Boomerang,Comedy|Romance,"['Comedy', 'Romance']",2.66,121
6659,9362,Tremors,Action|Horror,"['Action', 'Horror']",3.34,213
6385,1088,Whale Rider,Drama|Family,"['Drama', 'Family']",3.77,153
71264,22794,Cloudy with a Chance of Meatballs,Animation|Comedy|Family,"['Animation', 'Comedy', 'Family']",3.24,170
1515,10357,Volcano,Science Fiction|Action|Drama|Thriller,"['Science Fiction', 'Action', 'Drama', 'Thriller']",2.56,170
34072,1667,March of the Penguins,Documentary|Family,"['Documentary', 'Family']",3.49,179
104913,96721,Rush,Drama|Action,"['Drama', 'Action']",3.69,158
3479,526,Ladyhawke,Adventure|Drama|Fantasy|Romance,"['Adventure', 'Drama', 'Fantasy', 'Romance']",3.47,147
98961,97630,Zero Dark Thirty,Thriller|Drama|History,"['Thriller', 'Drama', 'History']",3.65,177
63131,15373,Role Models,Comedy,['Comedy'],3.41,166
2376,707,A View to a Kill,Adventure|Action|Thriller,"['Adventure', 'Action', 'Thriller']",3.05,186
